pseudo_commun,contenus_commerciaux_tiktok,labels_tiktok,channel_id,titre_youtube,pseudo_youtube,abonnes_youtube,videos,pays_declare,url,rattachement,releve_le
paupibeauty,5,Paid Partnership | Promotional Content,UCN_RFVtXZVql6tNKmYypoMQ,Paupibeauty,@paupibeauty,0,0,,https://www.youtube.com/channel/UCN_RFVtXZVql6tNKmYypoMQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
loupchee,5,Paid Partnership,UCW9iROdcLBqoIqCGUjI6G3Q,LOUP CHEE,@loupchee,0,0,,https://www.youtube.com/channel/UCW9iROdcLBqoIqCGUjI6G3Q,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
chamseddinee,5,Paid Partnership,UCTjtgW0tewUEzeiLWjH04Zw,Chamseddinee,@chamseddinee,0,0,,https://www.youtube.com/channel/UCTjtgW0tewUEzeiLWjH04Zw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
emmalyneview,5,Paid Partnership,UCybME_5kfWwSE4JCNxIOm-g,Emmalyneview - UGC & Model,@emmalyneview,0,0,,https://www.youtube.com/channel/UCybME_5kfWwSE4JCNxIOm-g,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
ostapparfenoff,5,Paid Partnership,UCnkPo10oGnQpze9jphbDXaQ,ostapa_parfenova fanat,@ostapparfenoff,0,3,,https://www.youtube.com/channel/UCnkPo10oGnQpze9jphbDXaQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
geminimoon221,5,Paid Partnership,UC0xd2cv5b0ExiKxcMi0Z9hQ,geminimoon221,@geminimoon221,0,3,,https://www.youtube.com/channel/UC0xd2cv5b0ExiKxcMi0Z9hQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
papishita,5,Paid Partnership,UCbk1Qi9XI9QJ1FnnBLeOlTA,Pap Ishita,@papishita,0,0,,https://www.youtube.com/channel/UCbk1Qi9XI9QJ1FnnBLeOlTA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
emelinehk,5,Paid Partnership,UCZIk05p4RECXqbRxNomyeYQ,Emeline HLK,@emelinehk,0,0,,https://www.youtube.com/channel/UCZIk05p4RECXqbRxNomyeYQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
maefouspace,4,Paid Partnership,UCbTl2-tmT1gJOku6oZNnvfw,maefou,@maefouspace,0,0,,https://www.youtube.com/channel/UCbTl2-tmT1gJOku6oZNnvfw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
newsinsec,4,Promotional Content,UCYeqkqBMyjXPCtQAt_m5nnA,News in sec,@newsinsec,0,0,,https://www.youtube.com/channel/UCYeqkqBMyjXPCtQAt_m5nnA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
maemaurice,4,Paid Partnership,UCNhzcqWZsv45SOZ4s60ETpw,Mae Maurice,@maemaurice,0,0,,https://www.youtube.com/channel/UCNhzcqWZsv45SOZ4s60ETpw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
skever1,4,Paid Partnership,UCxFPUFyED1n2_ectJpLUTaw,Sk Ever,@skever1,0,0,,https://www.youtube.com/channel/UCxFPUFyED1n2_ectJpLUTaw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
davontwo2,4,Paid Partnership,UCXxYiJaimM6AXlPn3BUDYjg,Davon ,@davontwo2,0,0,,https://www.youtube.com/channel/UCXxYiJaimM6AXlPn3BUDYjg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
emmabenguigui,4,Paid Partnership,UCQHf9btP4eobahej4-2cgdA,Emma Ben guigui,@emmabenguigui,0,0,,https://www.youtube.com/channel/UCQHf9btP4eobahej4-2cgdA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
abdoucoiffure6,4,Paid Partnership | Promotional Content,UCD3ciXEJAdhIjz00Nzn_dEw,Abdou coiffure,@abdoucoiffure6,0,1,,https://www.youtube.com/channel/UCD3ciXEJAdhIjz00Nzn_dEw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
jetamoure,4,Paid Partnership,UCd86PfRUovSR0pxgoRNuZyg,jetamoure,@jetamoure,0,0,,https://www.youtube.com/channel/UCd86PfRUovSR0pxgoRNuZyg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
bibliarv60,4,Promotional Content,UC7oxnruqUxuSgKRtrojzcfg,Biblia RV60,@bibliarv60,0,5,,https://www.youtube.com/channel/UC7oxnruqUxuSgKRtrojzcfg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
masskime,4,Paid Partnership,UCyarWdokl7P_dn7byQlHtWQ,Fury_Limited,@masskime,0,0,FR,https://www.youtube.com/channel/UCyarWdokl7P_dn7byQlHtWQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
dz1429,4,Promotional Content,UCuDa9AGDJ8PA488lLR5TO_Q,D Z,@dz1429,0,0,,https://www.youtube.com/channel/UCuDa9AGDJ8PA488lLR5TO_Q,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
amelle_s,4,Paid Partnership,UCEdf8E6XW2ZggTUIjReECIQ,Amelle S,@amelle_s,0,0,,https://www.youtube.com/channel/UCEdf8E6XW2ZggTUIjReECIQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
laurenbouffe,4,Paid Partnership,UCWPu0_56ybW0w9PHy4y_PwA,Lauren,@laurenbouffe,0,0,,https://www.youtube.com/channel/UCWPu0_56ybW0w9PHy4y_PwA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
monpapouuu,4,Paid Partnership,UC4WtS8a-Iq6GhOLtRoRewXQ,Monpapouuu,@monpapouuu,0,0,,https://www.youtube.com/channel/UC4WtS8a-Iq6GhOLtRoRewXQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
kelly.cruz.67,4,Paid Partnership,UCmoFau3-zm1G8Gd5y7Lii2Q,kellycruz,@kelly.cruz.67,0,1,,https://www.youtube.com/channel/UCmoFau3-zm1G8Gd5y7Lii2Q,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
noakouakou12,4,Paid Partnership,UCduPHj3n4Bk4Yvevt4bIVjQ,Noakouakou12,@noakouakou12,0,0,,https://www.youtube.com/channel/UCduPHj3n4Bk4Yvevt4bIVjQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
omecosmetique,4,Promotional Content,UCDWsLzVO6_nMGi9t7k5uS_w,ŌME cosmétique,@omecosmetique,0,4,,https://www.youtube.com/channel/UCDWsLzVO6_nMGi9t7k5uS_w,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
caniram,4,Paid Partnership,UC2sfp6YSBxnzZTk_EfaVJxg,caniram,@caniram,0,0,,https://www.youtube.com/channel/UC2sfp6YSBxnzZTk_EfaVJxg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
amrmaskoun,3,Paid Partnership,UC89WFhOecJuxuiv7BYLzV6A,aienthstr,@amrmaskoun,0,0,,https://www.youtube.com/channel/UC89WFhOecJuxuiv7BYLzV6A,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
mayberthelot,3,Paid Partnership,UCVsDSQbOCtfLJqvM6-190rQ,May Berthelot,@mayberthelot,0,0,,https://www.youtube.com/channel/UCVsDSQbOCtfLJqvM6-190rQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
friends_ever,3,Promotional Content,UCtCg6jl5fOaNzt1UAC4L9PQ,Friends forever,@friends_ever,0,0,,https://www.youtube.com/channel/UCtCg6jl5fOaNzt1UAC4L9PQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
blaxkally,3,Paid Partnership,UClkYSjL6zGapeFuKrEBIESg,Blaxkally | Cleantok & Routine ,@blaxkally,0,1,,https://www.youtube.com/channel/UClkYSjL6zGapeFuKrEBIESg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
financesmalines,3,Paid Partnership,UCOuFpNxcomaAipPYvuUe-IQ,Finances Malines ,@financesmalines,0,1,,https://www.youtube.com/channel/UCOuFpNxcomaAipPYvuUe-IQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
fannyrusso,3,Paid Partnership,UChajOu9Nfq58W2lG3GfN1xg,fannyrusso,@fannyrusso,0,1,,https://www.youtube.com/channel/UChajOu9Nfq58W2lG3GfN1xg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
poulpitude,3,Paid Partnership,UCFX51kO-Uqn0UeJoXm9CQ2g,Poulpitude,@poulpitude,0,0,,https://www.youtube.com/channel/UCFX51kO-Uqn0UeJoXm9CQ2g,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
mjgold21,3,Paid Partnership,UCr0E1qj5WKidq4OnpSikLiQ,Michael Goldenstein,@mjgold21,0,0,,https://www.youtube.com/channel/UCr0E1qj5WKidq4OnpSikLiQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
ambre_diane,3,Paid Partnership,UC3LpQDK1e3JjogMP3gdhrYA,ambre_diane,@ambre_diane,0,11,,https://www.youtube.com/channel/UC3LpQDK1e3JjogMP3gdhrYA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
selim_chelbii,3,Paid Partnership,UCobqKWCCJ6qlHE7JNSJXYPA,selim,@selim_chelbii,0,4,,https://www.youtube.com/channel/UCobqKWCCJ6qlHE7JNSJXYPA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
maryhappyoff,3,Paid Partnership,UCjXczMLIZ7_6IpQ92URHvtQ,Mary,@maryhappyoff,0,0,,https://www.youtube.com/channel/UCjXczMLIZ7_6IpQ92URHvtQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
soukainasafar,3,Paid Partnership,UCwFqPGgwCvNAmruSkNxK8LA,Soukaina Safar,@soukainasafar,0,0,,https://www.youtube.com/channel/UCwFqPGgwCvNAmruSkNxK8LA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
pierrepainchaud,3,Paid Partnership,UC1LbdAebLmlt7SLKcXiuCxQ,Pierre Painchaud,@pierrepainchaud,0,0,,https://www.youtube.com/channel/UC1LbdAebLmlt7SLKcXiuCxQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
camillzn,3,Paid Partnership,UCuhoF5gO1sk_FwVSVtdDkmA,Camille Lozano,@camillzn,0,0,,https://www.youtube.com/channel/UCuhoF5gO1sk_FwVSVtdDkmA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
ambrinebeauty,3,Paid Partnership,UCagGrfXfbnHm5vIYnEdm5pA,Ambrine,@ambrinebeauty,0,0,,https://www.youtube.com/channel/UCagGrfXfbnHm5vIYnEdm5pA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
evagg,3,Promotional Content,UCl-TnNS6XZQgRpOh9H7Ii_Q,evagdiam ΔΙΑΜΑΝΤΙΔΗ,@evagg,0,0,,https://www.youtube.com/channel/UCl-TnNS6XZQgRpOh9H7Ii_Q,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
iambilalhassani,3,Paid Partnership,UCz-25-UXLMLhIcrvwHhjAFA,Iambilalhassani 2019,@iambilalhassani,0,0,,https://www.youtube.com/channel/UCz-25-UXLMLhIcrvwHhjAFA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
elearichoux,3,Paid Partnership,UCUwhY2yUjJ-bkemIBrlX48A,Elea Richoux,@elearichoux,0,0,,https://www.youtube.com/channel/UCUwhY2yUjJ-bkemIBrlX48A,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
ivamrn,3,Paid Partnership,UC8ue6CjIiac_RfDWkzijIJA,Ivan Margono,@ivamrn,0,0,,https://www.youtube.com/channel/UC8ue6CjIiac_RfDWkzijIJA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
juucreations,3,Paid Partnership,UCe0zNopE4KD_VKR4qNfdFOw,Ju’Créa 🖍️,@juucreations,0,0,,https://www.youtube.com/channel/UCe0zNopE4KD_VKR4qNfdFOw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
carladolier,3,Paid Partnership,UC7uwzuKPzehcmAR5kp0XjuA,Carla Dolier,@carladolier,0,0,,https://www.youtube.com/channel/UC7uwzuKPzehcmAR5kp0XjuA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
haidarajunior,3,Promotional Content,UCmVxkTbt1s5bjDA1h7yWXzQ,Haïdara Junior,@haidarajunior,0,0,,https://www.youtube.com/channel/UCmVxkTbt1s5bjDA1h7yWXzQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
marinesg,3,Paid Partnership,UCtNIhUqOICtxFczvD6jRmuw,Marine SG,@marinesg,0,0,,https://www.youtube.com/channel/UCtNIhUqOICtxFczvD6jRmuw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
rurallife44,3,Promotional Content,UCTzPcRGeozE_8sOp2lYDQEA,Rural Life,@rurallife44,0,0,KH,https://www.youtube.com/channel/UCTzPcRGeozE_8sOp2lYDQEA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
mamanadou,2,Paid Partnership,UCEUhzqcTCh-KYB_BX6tErMA,Mama Nadou,@mamanadou,0,0,,https://www.youtube.com/channel/UCEUhzqcTCh-KYB_BX6tErMA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
amine_ghm,2,Paid Partnership,UC6T78X0xPIxaqHa2wOgg0Mg,Amine Smile 😁,@amine_ghm,0,2,,https://www.youtube.com/channel/UC6T78X0xPIxaqHa2wOgg0Mg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
evatravel_,2,Paid Partnership,UCjoQs_LMhTc_ld4DPyIpevA,Eva,@evatravel_,0,0,,https://www.youtube.com/channel/UCjoQs_LMhTc_ld4DPyIpevA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
lauraleejean,2,Paid Partnership,UCyX-w9O7ChB1g0Po_B_d_tA,Laura-Lee Ladouceur,@lauraleejean,0,0,,https://www.youtube.com/channel/UCyX-w9O7ChB1g0Po_B_d_tA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
oceanemarquant,2,Paid Partnership,UCO1vDGZ2AWPZ5JO6RtRWRdQ,Océane Marquant,@oceanemarquant,0,0,,https://www.youtube.com/channel/UCO1vDGZ2AWPZ5JO6RtRWRdQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
danclemt,2,Paid Partnership,UCfI4BnwbSyHMmPG81IEgJWg,Danclemt,@danclemt,0,0,,https://www.youtube.com/channel/UCfI4BnwbSyHMmPG81IEgJWg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
tchakoute,2,Paid Partnership,UCIh07rbuUTfCHx1LXuVkYgg,Tchakoute,@tchakoute,0,0,,https://www.youtube.com/channel/UCIh07rbuUTfCHx1LXuVkYgg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
mehtr1x,2,Paid Partnership,UCjTfal67bOkvtn_QECCInQQ,Mehtr1x,@mehtr1x,0,0,,https://www.youtube.com/channel/UCjTfal67bOkvtn_QECCInQQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
chef.jeannours,2,Paid Partnership,UClcEbDq4ObzjiiaE9vb03KQ,Chef Jean-Nours,@chef.jeannours,0,0,,https://www.youtube.com/channel/UClcEbDq4ObzjiiaE9vb03KQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
liquidivcanada,2,Promotional Content,UCswgbvRnIJlTVUNTdYmwISw,Liquid I.V. Canada,@liquidivcanada,0,0,,https://www.youtube.com/channel/UCswgbvRnIJlTVUNTdYmwISw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
dothymum,2,Paid Partnership,UCBlKGsUYNG42TqJcpFyNoag,Dothymum,@dothymum,0,2,,https://www.youtube.com/channel/UCBlKGsUYNG42TqJcpFyNoag,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
lilymonade,2,Paid Partnership,UCO1B1_V4_CBpdMQk8OIOE7A,Elise Guidot,@lilymonade,0,1,,https://www.youtube.com/channel/UCO1B1_V4_CBpdMQk8OIOE7A,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
katales88,2,Paid Partnership,UC3UwVwS1E79lZtyUp2ocw3A,Katales88,@katales88,0,0,,https://www.youtube.com/channel/UC3UwVwS1E79lZtyUp2ocw3A,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
olrchloe,2,Paid Partnership,UC0l2CNr37M33RJcJI4wUuPQ,Chloé Oullier,@olrchloe,0,0,,https://www.youtube.com/channel/UC0l2CNr37M33RJcJI4wUuPQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
lauraetflo,2,Paid Partnership,UCx3CviLl9kdyhD8s2v-M8vQ,lauraetflo,@lauraetflo,0,0,,https://www.youtube.com/channel/UCx3CviLl9kdyhD8s2v-M8vQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
marieschoenenburg,2,Paid Partnership,UCZ6q0g7kNCKmMZJL-LN6YQQ,marie schoenenburg,@marieschoenenburg,0,0,,https://www.youtube.com/channel/UCZ6q0g7kNCKmMZJL-LN6YQQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
ocweety,2,Paid Partnership,UCT5P1C2HA4Cbq0dxqy287Ow,Océane LIE,@ocweety,0,0,,https://www.youtube.com/channel/UCT5P1C2HA4Cbq0dxqy287Ow,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
isabelleldt,2,Paid Partnership,UCrIqJToMl4-S2z2jrR6Iscw,Isabelle Ldt,@isabelleldt,0,0,,https://www.youtube.com/channel/UCrIqJToMl4-S2z2jrR6Iscw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
itscosi,2,Paid Partnership,UC5pqv4qm7wB2-cdm_ctV38g,abigail,@itscosi,0,0,,https://www.youtube.com/channel/UC5pqv4qm7wB2-cdm_ctV38g,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
raissagloriaa,2,Paid Partnership,UCXD3q2ujfaDcnhnP39Qu-gA,Raissa,@raissagloriaa,0,0,,https://www.youtube.com/channel/UCXD3q2ujfaDcnhnP39Qu-gA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
giray_exe,2,Paid Partnership,UCuTvqO4OZVc9Qlj4ilB7m0w,Giray_exe,@giray_exe,0,0,,https://www.youtube.com/channel/UCuTvqO4OZVc9Qlj4ilB7m0w,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
hanaaelin,2,Paid Partnership,UCXhLIH_s297XvSle6Rs-S5A,Hana Aelin,@hanaaelin,0,0,,https://www.youtube.com/channel/UCXhLIH_s297XvSle6Rs-S5A,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
urbantesteur,2,Paid Partnership,UCKMymIQqquBUjza5w4cim4w,Urban Testeur,@urbantesteur,0,0,,https://www.youtube.com/channel/UCKMymIQqquBUjza5w4cim4w,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
leaccelere,2,Paid Partnership,UCp25OHTqjj0wX42-kAX0KIQ,Léa Laure,@leaccelere,0,0,,https://www.youtube.com/channel/UCp25OHTqjj0wX42-kAX0KIQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
qistoh,2,Paid Partnership,UC1gvh8W4ZH-yjAETnAyK3rg,Qistoh,@qistoh,0,0,,https://www.youtube.com/channel/UC1gvh8W4ZH-yjAETnAyK3rg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
splashette,2,Promotional Content,UCY4Cu0cZ8PRVJCe858LgdBg,Splashette,@splashette,0,0,,https://www.youtube.com/channel/UCY4Cu0cZ8PRVJCe858LgdBg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
johanamssn,2,Paid Partnership,UCM2c3T-t1-GY9LqRRlN88pg,Johana Masson,@johanamssn,0,0,,https://www.youtube.com/channel/UCM2c3T-t1-GY9LqRRlN88pg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
melinayns,2,Paid Partnership,UCZ_1ApFzKx3mMtkxv8E3tbA,melinayns,@melinayns,0,0,,https://www.youtube.com/channel/UCZ_1ApFzKx3mMtkxv8E3tbA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
inesxb,2,Paid Partnership,UC9YTWLxGbDob07hC7XtnCdw,inesxb,@inesxb,0,0,,https://www.youtube.com/channel/UC9YTWLxGbDob07hC7XtnCdw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
wendyvnera,2,Paid Partnership,UCdAZXcA9P3EXOlGG3HJzO9w,WENDY VNERA,@wendyvnera,0,0,,https://www.youtube.com/channel/UCdAZXcA9P3EXOlGG3HJzO9w,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
nourcaidi,2,Paid Partnership,UC_VrfcSyvzAY9d5hAoqB_hg,Nour Caidi,@nourcaidi,0,0,,https://www.youtube.com/channel/UC_VrfcSyvzAY9d5hAoqB_hg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
cecilialaulanne,2,Paid Partnership,UC1618hMfhrnYREAi-9DaoEg,Cecilia Laulanne,@cecilialaulanne,0,0,,https://www.youtube.com/channel/UC1618hMfhrnYREAi-9DaoEg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
imstarlie,2,Paid Partnership,UC_nkX9CiM73Li9KguQt8OpQ,Starlie 🌙,@imstarlie,0,0,,https://www.youtube.com/channel/UC_nkX9CiM73Li9KguQt8OpQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
chloebechini,2,Paid Partnership,UCj-xoEEB4Y2Q9_ZOIzuAUkw,chloebechini,@chloebechini,0,1,,https://www.youtube.com/channel/UCj-xoEEB4Y2Q9_ZOIzuAUkw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
have_fun007,2,Paid Partnership,UCs8UcoXq65LOVETOcCsR_tA,Havefun,@have_fun007,0,2,,https://www.youtube.com/channel/UCs8UcoXq65LOVETOcCsR_tA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
minato33bx,2,Paid Partnership,UCUUdJuegeHKB02-957q_HBA,minato33bx,@minato33bx,0,1,,https://www.youtube.com/channel/UCUUdJuegeHKB02-957q_HBA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
tiffanynmc,2,Paid Partnership,UCkJZX-4AT3T2pMXl8aeUdMA,Tiffany Ingram,@tiffanynmc,0,0,,https://www.youtube.com/channel/UCkJZX-4AT3T2pMXl8aeUdMA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
_techshorts_,2,Paid Partnership,UCLbeeQ9so3xJP4c4C9xETlQ,Tech Shorts,@_techshorts_,0,0,,https://www.youtube.com/channel/UCLbeeQ9so3xJP4c4C9xETlQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
jouanesse,2,Promotional Content,UC4aWyei4Qhq33x0ih3cb4ng,Jouanesse,@jouanesse,0,0,,https://www.youtube.com/channel/UC4aWyei4Qhq33x0ih3cb4ng,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
jadhair,2,Paid Partnership,UCP89ua5KltvY0o1gNw2hNDQ,jadhair 0911,@jadhair,0,0,,https://www.youtube.com/channel/UCP89ua5KltvY0o1gNw2hNDQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
video_clip_fr,2,Paid Partnership,UCptGQl80aW_nZbzZX1d9Klg,video_clip_fr,@video_clip_fr,0,3,,https://www.youtube.com/channel/UCptGQl80aW_nZbzZX1d9Klg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
diana_sabyrkhan,2,Paid Partnership,UCPTQi35wa6Ne4Rxwm9jIv9A,Nurbekov.☯️,@diana_sabyrkhan,0,0,,https://www.youtube.com/channel/UCPTQi35wa6Ne4Rxwm9jIv9A,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
coaen_,2,Paid Partnership,UCzEzaUbjQ3lWaKLZzIm6bxA,Coaen,@coaen_,0,0,,https://www.youtube.com/channel/UCzEzaUbjQ3lWaKLZzIm6bxA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
ledabou,2,Paid Partnership,UCrzdS3IOjrn4puLZ72HqSOQ,LeDabou,@ledabou,0,15,,https://www.youtube.com/channel/UCrzdS3IOjrn4puLZ72HqSOQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
dramawintour,2,Paid Partnership,UC5ksSf84M-KRKlz6d9dnr0Q,drama wintour,@dramawintour,0,0,,https://www.youtube.com/channel/UC5ksSf84M-KRKlz6d9dnr0Q,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
marinediet,2,Paid Partnership,UCFhwSnp7x_NsD8eETXWs8CQ,André Marine,@marinediet,0,0,,https://www.youtube.com/channel/UCFhwSnp7x_NsD8eETXWs8CQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
prophetesseclauzelefaith,2,Promotional Content,UC-joHgwIBw2qtfnr2Fahl0w,Prophétesse Clauzele Faith,@prophetesseclauzelefaith,0,0,,https://www.youtube.com/channel/UC-joHgwIBw2qtfnr2Fahl0w,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
lydiamadoui,2,Paid Partnership,UC36lHSyNJZ258gwQFvTF4rw,Lydia Madoui,@lydiamadoui,0,0,,https://www.youtube.com/channel/UC36lHSyNJZ258gwQFvTF4rw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
garanceduchemin,2,Paid Partnership,UCcLjyL36uBGG55zNoGpqnYg,Garance Duchemin,@garanceduchemin,0,0,,https://www.youtube.com/channel/UCcLjyL36uBGG55zNoGpqnYg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
ediney249,2,Paid Partnership,UCB2tMC1pjsTUZnHJpcC5pLA,Fatinha Ambrosio,@ediney249,0,0,,https://www.youtube.com/channel/UCB2tMC1pjsTUZnHJpcC5pLA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
motivv.fr_20,2,Promotional Content,UC3hRmjb9V_9mE-5r7eYoZxg,MOTIVV.FR_20,@motivv.fr_20,0,3,US,https://www.youtube.com/channel/UC3hRmjb9V_9mE-5r7eYoZxg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
wondervrakou,2,Paid Partnership,UC3GNzfC9MzIOCksUKqezu_Q,WONDERVRAKOU,@wondervrakou,0,0,,https://www.youtube.com/channel/UC3GNzfC9MzIOCksUKqezu_Q,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
mimoudz19,2,Promotional Content,UCaG9kRiLfJRFyv--pE4ymoA,MUSTA PHA,@mimoudz19,0,1,,https://www.youtube.com/channel/UCaG9kRiLfJRFyv--pE4ymoA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
bass_kapi_acteur99,2,Promotional Content,UClptRy3dzawkCTigZONXr7A,Bass_kapi_acteur🥷🎭production,@bass_kapi_acteur99,0,0,,https://www.youtube.com/channel/UClptRy3dzawkCTigZONXr7A,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
jaylaux,1,Paid Partnership,UCj_X9I93Ju3I94qWYek0NNw,Jay Laux,@jaylaux,0,0,,https://www.youtube.com/channel/UCj_X9I93Ju3I94qWYek0NNw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
orientetoi,1,Paid Partnership,UC43ZwJiHmnciuGO0wrFf6bQ,Oriente toi,@orientetoi,0,0,,https://www.youtube.com/channel/UC43ZwJiHmnciuGO0wrFf6bQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
